Date,Open,High,Low,Close,Volume,Adj Close
7/1/09,92.110001,92.470001,90.419998,90.860001,4366100,78.605691
6/1/09,93.919998,94.650002,92.900002,93.610001,6392600,80.984798
5/1/09,92.830002,93.839996,92.080002,93.019997,6354200,80.474368
2/1/09,90.75,93.660004,90.099998,93.260002,3876800,80.682004
31/12/08,89.349998,91.209999,89.099998,90.309998,8350100,78.129867
30/12/08,87.779999,89.279999,87.32,89.139999,4783200,77.117667
29/12/08,87.470001,87.519997,85.809998,87.25,3312800,75.482572
26/12/08,87.5,87.5,86.730003,87.400002,1537200,75.612343
24/12/08,86.720001,87.089996,86.230003,86.849998,1731700,75.136519
23/12/08,88.5,88.82,86.690002,86.970001,5117200,74.667624
22/12/08,89.57,89.57,86.360001,88.040001,5311300,75.586266
19/12/08,89.970001,91.290001,89,89.230003,5039500,76.607936
18/12/08,91.580002,91.870003,88.379997,89.470001,6720300,76.813985
17/12/08,91.029999,92.620003,90.25,91.139999,6487300,78.247753
16/12/08,88.580002,92.209999,88.389999,92.050003,6841600,79.029032
15/12/08,89.139999,89.339996,86.440002,87.720001,4971800,75.311532
12/12/08,85.75,89.059998,85.339996,88.669998,6698300,76.127147
11/12/08,89.720001,91.190002,87.540001,88.209999,6413800,75.732217
10/12/08,90.57,91.550003,89.18,90.559998,6652800,77.749796
9/12/08,90.550003,92.32,89.160004,89.639999,8625000,76.959936
8/12/08,90.580002,92.589996,90,91.32,8221000,78.402292
5/12/08,83.779999,88.629997,82.400002,88.209999,18271400,75.732217
4/12/08,86.220001,88.230003,83.889999,85.07,16779400,73.036388
3/12/08,83.559998,87.989998,83.290001,87.669998,13416900,75.268602
2/12/08,83.660004,85.650002,82.400002,85.480003,19067000,73.388394
1/12/08,87.660004,87.709999,82.110001,82.239998,16389400,70.606705
28/11/08,88.75,90.290001,88.669998,90.120003,5602300,77.372041
26/11/08,84.459999,89.330002,84.400002,89.220001,13837100,76.599349
25/11/08,87.489998,87.660004,83.970001,86.260002,20445800,74.058058
24/11/08,82.120003,87.169998,81.339996,84.889999,17197600,72.88185
21/11/08,77.610001,80.660004,74.5,80.470001,15983000,69.087084
20/11/08,80.309998,82.639999,75.209999,75.989998,18043400,65.240801
19/11/08,86.07,87.010002,81.080002,81.379997,10613600,69.868356
18/11/08,85.330002,87.160004,83.089996,86.25,8536400,74.049471
17/11/08,86.459999,88.699997,85.32,85.470001,8416300,73.379807
14/11/08,89.57,92.25,87.400002,87.739998,9168200,75.3287
13/11/08,86.279999,91.82,82.260002,91.660004,13220400,78.6942
12/11/08,88.400002,89.120003,85.43,85.809998,7656300,73.671709
11/11/08,90.889999,92.190002,88.839996,90.190002,7727100,77.432138
10/11/08,95.309998,95.699997,91.099998,92.470001,5100200,79.389619
7/11/08,91.879997,93.610001,91.059998,93.239998,6955200,80.050696
6/11/08,94.739998,95.589996,90.290001,90.900002,8329500,78.041704
5/11/08,99.410004,100.400002,95.260002,95.860001,6519000,82.300085
4/11/08,99.220001,101.07,98.440002,100.650002,5401400,86.412514
3/11/08,97,97.889999,96.160004,97,4855600,83.278825
31/10/08,95.32,98.75,94.690002,97.389999,7769600,83.613657
30/10/08,95.879997,96.669998,93.080002,95.669998,7994600,82.136959
29/10/08,93.860001,97.389999,92.279999,92.290001,8778100,79.235081
28/10/08,87.589996,94.330002,84.720001,94.190002,9834100,80.866317
27/10/08,86.139999,89.669998,84.68,84.779999,7370800,72.787409
24/10/08,84.720001,90.050003,84.120003,87.629997,12867200,75.23426
23/10/08,90.470001,92.610001,86,91.099998,16961200,78.213411
22/10/08,93.400002,93.68,87.739998,90.339996,8730300,77.560915
21/10/08,97.260002,98.82,95.440002,95.57,8433600,82.051106
20/10/08,95.650002,98.779999,94.580002,98.75,7405600,84.781278
17/10/08,92.190002,98.769997,91.709999,94.209999,13233400,80.883485
16/10/08,91.43,94.93,86.699997,94.709999,18651800,81.312757
15/10/08,97.889999,97.940002,90.690002,90.790001,8677300,77.947264
14/10/08,105.010002,106.260002,97.349998,99.949997,13244600,85.811529
13/10/08,94.169998,101.010002,93.339996,100.910004,6510500,86.635738
10/10/08,86.989998,94.129997,83.779999,91.5,17233900,78.55683
9/10/08,99.849998,100.809998,91.099998,91.889999,16950800,78.891662
8/10/08,97.739998,102.360001,92,98.379997,15229100,84.463614
7/10/08,106.989998,107.519997,99.599998,100.400002,10833500,86.197878
6/10/08,107.330002,107.809998,100.809998,106.589996,13657200,91.512265
3/10/08,113.089996,115.660004,109.889999,110.25,10776900,94.654541
2/10/08,115.18,115.349998,111.269997,111.629997,7451700,95.83933
1/10/08,115.370003,116.889999,114.160004,115.900002,11318900,99.505319
30/9/08,113.739998,117.5,112.959999,116.82,6804000,100.295179
29/9/08,119.330002,119.5,111.07,112.349998,12131900,96.457483
26/9/08,119.139999,121.629997,118.68,121.360001,4576700,104.192972
25/9/08,119.800003,122.110001,119.290001,121.150002,4731300,104.012678
24/9/08,120.029999,120.550003,118.690002,119.400002,3056200,101.927274
23/9/08,121.75,122.900002,119.419998,119.419998,6166000,101.944345
22/9/08,125.370003,125.629997,121.239998,121.610001,3731700,103.813867
19/9/08,125.959999,125.959999,124.25,125.959999,5637500,107.527297
18/9/08,118.139999,122,114.010002,120.779999,13529800,103.105326
17/9/08,119.800003,120.559998,116.199997,116.5,6806300,99.451652
16/9/08,117.400002,122.239998,117.339996,122.040001,13552200,104.180942
15/9/08,121.970001,124.470001,120.330002,120.519997,9180800,102.883372
12/9/08,124.529999,126.209999,124.07,125.959999,3524600,107.527297
11/9/08,122.360001,125.760002,121.809998,125.660004,3084300,107.271202
10/9/08,124.089996,125.099998,122.82,123.779999,3299500,105.666313
9/9/08,127.290001,127.529999,123.129997,123.139999,6746900,105.119969
8/9/08,128.300003,128.460007,125.32,127.459999,4761100,108.80779
5/9/08,123.470001,125.129997,122.32,124.889999,2408400,106.613878
4/9/08,127.150002,127.419998,124.220001,124.290001,2891100,106.101682
3/9/08,128.100006,128.699997,127.169998,128.259995,2728300,109.490716
2/9/08,130.309998,130.919998,127.760002,128.350006,3701100,109.567555
29/8/08,129.889999,130.360001,128.830002,128.940002,1972900,110.071213
28/8/08,129.449997,130.559998,129.369995,130.550003,2156000,111.44561
27/8/08,127.800003,129.050003,127.519997,128.720001,1261100,109.883406
26/8/08,127.32,128.080002,126.809998,127.639999,1477800,108.961449
25/8/08,128.970001,129.059998,126.980003,127.349998,2064500,108.713887
22/8/08,128.940002,129.880005,128.800003,129.740005,1762400,110.754145
21/8/08,126.980003,128.649994,126.849998,128.220001,1523300,109.456575
20/8/08,127.620003,128.149994,126.57,127.959999,2367500,109.234621
19/8/08,127.620003,127.900002,126.75,127.25,2010300,108.628522
18/8/08,130.729996,130.729996,127.870003,128.539993,2836600,109.72974
15/8/08,130.119995,130.710007,129.520004,130.289993,1969000,111.223649
14/8/08,128.089996,130.490005,127.989998,129.759995,2026900,110.771209
13/8/08,128.979996,129.830002,127.910004,129.050003,3475000,110.165116
12/8/08,130.5,130.580002,128.940002,129.520004,2259200,110.566339
11/8/08,129.729996,131.720001,129.470001,130.880005,3076500,111.72732
8/8/08,126.760002,130.160004,126.620003,129.839996,1945600,110.839504
7/8/08,128.199997,128.649994,126.779999,127.150002,1790900,108.543157
6/8/08,128.289993,129.529999,127.900002,129.330002,2440400,110.404141
5/8/08,126.279999,128.649994,126.120003,128.649994,2642100,109.823644
4/8/08,126.220001,126.339996,124.989998,125.139999,2565000,106.827294
1/8/08,127.379997,127.489998,125.669998,126.32,3145700,107.834615
31/7/08,127.620003,128.779999,126.860001,127.050003,3107500,108.457792
30/7/08,127.269997,128.679993,126.739998,128.660004,4347300,109.832189
29/7/08,124.199997,126.519997,124.050003,126.459999,3267700,107.954128
28/7/08,125.650002,126.260002,123.660004,123.860001,2877400,105.734607
25/7/08,126.099998,126.519997,125.379997,125.889999,3301600,107.46754
24/7/08,128.539993,128.649994,125.389999,125.650002,5137200,107.262663
23/7/08,128.149994,129.369995,127.809998,128.429993,7051900,109.635837
22/7/08,125.360001,128.020004,125.110001,127.849998,4144000,109.140718
21/7/08,126.760002,127.010002,125.769997,126.220001,3321300,107.749251
18/7/08,126.410004,126.5,125.389999,126.059998,4103000,107.612661
17/7/08,125.389999,126.480003,124.330002,126.160004,5597900,107.698033
16/7/08,121.93,124.800003,121.330002,124.629997,4052800,106.391924
15/7/08,122,123.669998,120.25,121.620003,8831700,103.822405
14/7/08,125.580002,125.690002,122.620003,123.099998,4179600,105.085822
11/7/08,124.18,125.970001,122.720001,124.260002,6491800,106.076073
10/7/08,124.690002,125.959999,123.830002,125.620003,4280700,107.237054
9/7/08,127.75,127.970001,124.639999,124.68,4145900,106.43461
8/7/08,125.199997,127.620003,124.43,127.489998,6740900,108.833399
7/7/08,126.989998,127.559998,124.160004,125.290001,10545100,106.955344
3/7/08,127.330002,127.330002,125.25,126.330002,4094800,107.843154
2/7/08,129.070007,129.369995,126.260002,126.260002,3660600,107.783398
1/7/08,126.769997,128.690002,126.160004,128.570007,6472700,109.755362
30/6/08,128.110001,129.139999,127.510002,128,3850300,109.268768
27/6/08,128.550003,129.059998,127.269997,128.059998,6571400,109.319986
26/6/08,130.789993,130.960007,128.320007,128.330002,5207100,109.550478
25/6/08,131.899994,133.619995,131.839996,132.240005,5448700,112.888301
24/6/08,131.300003,132.639999,130.429993,131.460007,4645200,112.222445
23/6/08,132.960007,133.070007,132.190002,132.479996,2944600,112.553656
20/6/08,133.75,133.940002,132.080002,132.5,4008400,112.570652
19/6/08,134.350006,135.429993,133.699997,134.910004,3839900,114.618166
18/6/08,134.970001,135.259995,133.949997,134.509995,7346700,114.278323
17/6/08,137.309998,137.320007,135.610001,135.610001,4279300,115.212877
16/6/08,135.720001,137.130005,135.660004,136.589996,4016900,116.045471
13/6/08,135.429993,136.619995,134.820007,136.619995,5365000,116.070958
12/6/08,134.789993,135.970001,133.740005,134.580002,3012400,114.3378
11/6/08,136.190002,136.279999,133.929993,133.929993,2856200,113.785559
10/6/08,135.850006,137.289993,135.740005,136.300003,3515700,115.799096
9/6/08,137.130005,137.720001,135.649994,136.820007,3678000,116.240886
6/6/08,139.839996,140.029999,136.559998,136.559998,6214000,116.019984
5/6/08,138.800003,141.039993,138.550003,140.820007,4639400,119.639245
4/6/08,137.949997,139.380005,137.699997,138.309998,4645000,117.506767
3/6/08,139.539993,139.839996,137.440002,138.309998,2575300,117.506767
2/6/08,140.020004,140.080002,138.270004,139.020004,4718600,118.109981
30/5/08,140.690002,140.949997,140.289993,140.389999,4142300,119.273915
29/5/08,139.320007,141.139999,139.320007,140.279999,3014700,119.18046
28/5/08,139.389999,139.649994,138.25,139.649994,2754500,118.645214
27/5/08,138.050003,139.210007,137.75,138.970001,4400300,118.067499
23/5/08,139.309998,139.419998,137.800003,138.059998,2536500,117.294369
22/5/08,139.660004,140.380005,139.479996,139.740005,2401100,118.721687
21/5/08,142.020004,142.330002,139.270004,139.559998,4289700,118.568754
20/5/08,142.509995,142.559998,141.289993,141.910004,4612000,120.565295
19/5/08,143.039993,144.440002,142.559998,143.100006,2190200,121.576309
16/5/08,143.070007,143.100006,141.839996,142.839996,3332200,121.355407
15/5/08,141.270004,142.839996,141.039993,142.789993,2217800,121.312925
14/5/08,141.289993,142.419998,141.100006,141.160004,4241500,119.928103
13/5/08,141.070007,141.110001,139.949997,140.600006,2864700,119.452335
12/5/08,139.460007,140.740005,138.949997,140.669998,2562000,119.511799
9/5/08,138.789993,139.610001,138.679993,139.110001,4711300,118.186441
8/5/08,140.009995,140.539993,139.220001,140.080002,3387400,119.010544
7/5/08,142.130005,142.25,139.350006,139.529999,3264300,118.543267
6/5/08,140.210007,142.410004,139.910004,142.100006,2738000,120.726719
5/5/08,141.330002,141.759995,140.639999,140.910004,4158600,119.715705
2/5/08,142.610001,142.610001,140.789993,141.580002,4586800,120.284929
1/5/08,138.600006,141.240005,138.5,141.149994,5431300,119.919599
30/4/08,139.559998,140.759995,138.559998,138.610001,5008400,117.761646
29/4/08,139.639999,139.899994,138.830002,139.229996,2512900,118.288388
28/4/08,140.130005,140.470001,139.600006,139.830002,2038600,118.798147
25/4/08,139.669998,140.110001,138.149994,139.970001,2921300,118.917089
24/4/08,138.289993,139.940002,137.279999,138.970001,1929700,118.067499
23/4/08,138.300003,138.979996,137.339996,138.100006,1868800,117.32836
22/4/08,138.369995,138.5,137.130005,137.919998,2655900,117.175427
21/4/08,138.449997,139.190002,138.080002,138.949997,3697300,118.050504
18/4/08,139.169998,139.789993,138.529999,139.190002,3823300,118.25441
17/4/08,136.220001,137.050003,135.889999,136.630005,2631100,116.079462
16/4/08,134.770004,136.729996,134.75,136.419998,2617700,115.901042
15/4/08,133.759995,133.899994,132.559998,133.720001,2172200,113.607152
14/4/08,133.380005,133.759995,132.770004,133,1918700,112.995447
11/4/08,134.669998,135.199997,133.229996,133.520004,2217400,113.437237
10/4/08,135.630005,136.880005,135.130005,136.160004,2210800,115.680154
9/4/08,136.809998,137.029999,135.119995,135.649994,2013000,115.246855
8/4/08,136.429993,137.160004,136.199997,136.759995,4251200,116.1899
7/4/08,138.139999,138.770004,136.960007,137.240005,1905200,116.597712
4/4/08,137.279999,138.179993,136.360001,137.210007,2749200,116.572226
3/4/08,136.139999,137.649994,135.949997,137.009995,2636000,116.402297
2/4/08,137.320007,137.880005,136.229996,136.820007,2852800,116.240886
1/4/08,133.910004,137.100006,133.759995,137.100006,3117800,116.47877
31/3/08,131.479996,132.949997,131.320007,132.229996,2841700,112.341259
28/3/08,133.190002,133.559998,131.320007,131.619995,2300600,111.823009
27/3/08,134.509995,134.660004,132.600006,132.75,2195000,112.783049
26/3/08,134.729996,134.800003,133.449997,133.449997,2467400,113.37776
25/3/08,135.110001,135.770004,134.089996,135.320007,8063000,114.966501
24/3/08,134.270004,136.710007,134.160004,135.600006,3380900,114.619018
20/3/08,130.869995,133.770004,130.139999,133.339996,2471100,112.708693
19/3/08,134.369995,134.899994,130.5,130.559998,3725200,110.358835
18/3/08,130.869995,133.619995,130.220001,133.619995,3220200,112.945369
17/3/08,126.550003,129.460007,126.330002,128.160004,3764200,108.330185
14/3/08,133.050003,133.050003,128.080002,129.479996,4410400,109.445939
13/3/08,129.839996,132.850006,128.850006,132.139999,4754300,111.694368
12/3/08,133.020004,134.009995,131.399994,131.550003,2058500,111.19566
11/3/08,130.960007,132.660004,129.199997,132.610001,3827400,112.091648
10/3/08,130.080002,130.139999,127.82,128.130005,3040400,108.304828
7/3/08,130.009995,131.979996,128.809998,129.990005,4391800,109.877036
6/3/08,133.270004,133.479996,130.889999,131.039993,2476900,110.764563
5/3/08,133.679993,135.009995,132.589996,134.190002,2898900,113.42718
4/3/08,132.440002,133.649994,131.229996,133.149994,3816500,112.548089
3/3/08,133.399994,134.059998,132.5,133.699997,5488300,113.012992
29/2/08,135.860001,135.899994,133.020004,133.75,2487500,113.055258
28/2/08,137.559998,138.199997,136.830002,137.190002,2679200,115.962999
27/2/08,137.850006,139.399994,137.679993,138.389999,1864300,116.977324
26/2/08,137,139.229996,136.800003,138.600006,2123200,117.154837
25/2/08,135.839996,137.899994,135.070007,137.589996,2085900,116.301103
22/2/08,135.199997,135.990005,133.139999,135.919998,2547100,114.889499
21/2/08,136.899994,137.259995,134.350006,134.789993,3282300,113.934336
20/2/08,134.289993,136.820007,134.039993,136.360001,3898300,115.261421
19/2/08,137.589996,137.589996,134.880005,135.309998,3492400,114.373882
15/2/08,134.75,135.399994,134.179993,135.300003,2808500,114.365434
14/2/08,137.240005,137.240005,135.070007,135.229996,2684900,114.306259
13/2/08,136.339996,137.289993,135.419998,136.889999,3021400,115.709415
12/2/08,135.169998,136.559998,134.25,135.210007,2943300,114.289362
11/2/08,133.389999,134.479996,132.289993,134.169998,3504300,113.410271
8/2/08,133.5,134.470001,132.380005,133.380005,2521900,112.742511
7/2/08,132.380005,135.039993,131.970001,133.979996,3447800,113.249667
6/2/08,134.779999,135.5,132.699997,132.979996,2600700,112.404394
5/2/08,136.139999,136.509995,133.949997,134.009995,3907900,113.275024
4/2/08,139.449997,139.580002,138.139999,138.300003,1751800,116.901253
1/2/08,138.190002,139.850006,137.789993,139.699997,2544600,118.08463
31/1/08,133.669998,138.789993,133.449997,137.539993,4137300,116.258837
30/1/08,135.839996,138.759995,135.389999,135.589996,3761400,114.610557
29/1/08,136.360001,136.669998,135.130005,136.270004,2061700,115.18535
28/1/08,133.520004,135.600006,132.330002,135.550003,3775900,114.576752
25/1/08,136.759995,137.029999,132.860001,133.210007,5300200,112.598816
24/1/08,134.529999,135.690002,133.589996,135.220001,4315000,114.29781
23/1/08,127.480003,134.210007,127.110001,134.059998,5779800,113.317291
22/1/08,126.730003,132.410004,124.980003,131.210007,5856300,110.908271
18/1/08,134.410004,135.270004,131.380005,132.789993,3633900,112.24379
17/1/08,137.880005,137.960007,133.190002,133.5,4405100,112.84394
16/1/08,137.610001,139.369995,136.529999,137.360001,4081300,116.106694
15/1/08,139.960007,140.360001,138.179993,138.240005,2254500,116.850538
14/1/08,141.300003,141.940002,140.669998,141.75,2627900,119.817442
11/1/08,140.990005,141.800003,139.559998,140.320007,4095900,118.608708
10/1/08,139.940002,143.070007,139.639999,142.039993,4253500,120.062565
9/1/08,139.270004,141.059998,137.970001,141.050003,3775700,119.225753
8/1/08,142.300003,143.149994,138.899994,139.210007,3035700,117.670454
7/1/08,142.059998,142.490005,140.389999,141.830002,3724400,119.885065
4/1/08,143.630005,143.699997,141.119995,141.199997,2294300,119.352539
3/1/08,145.220001,145.759995,144.429993,144.720001,1896800,122.327904
2/1/08,146.830002,147.25,144.210007,144.910004,3629200,122.488507
31/12/07,147.380005,147.610001,146.380005,146.740005,2923100,124.035359
28/12/07,148.720001,148.899994,147.179993,147.600006,2620100,124.762294
27/12/07,149.229996,149.350006,144.75,148.130005,2708000,125.210287
26/12/07,149.869995,150.679993,149.580002,150.669998,1726800,126.682749
24/12/07,149.800003,150.539993,149.589996,150.160004,1093000,126.253947
21/12/07,148.479996,149.350006,148.149994,149.039993,3189600,125.312247
20/12/07,147.089996,147.149994,145.449997,147.100006,2795200,123.681113
19/12/07,146.25,147.149994,145.220001,146.070007,2947000,122.815094
18/12/07,146.410004,146.729996,144.279999,146.240005,2648900,122.958028
17/12/07,146.899994,147.119995,145.229996,145.320007,1895200,122.184497
14/12/07,148.389999,149.380005,147.300003,147.300003,1590900,123.84927
13/12/07,148.580002,149.660004,147.589996,149.509995,3225800,125.707422
12/12/07,151.850006,152.020004,147.449997,149.320007,3098600,125.547682
11/12/07,152.419998,153.149994,148.25,148.389999,2889000,124.765735
10/12/07,151.559998,152.509995,151.149994,152.410004,1805300,128.145739
7/12/07,151.729996,151.75,150.880005,151.029999,2320300,126.985436
6/12/07,148.929993,151.479996,148.850006,151.179993,2233400,127.11155
5/12/07,148.190002,149.309998,148.119995,149.190002,3244300,125.438374
4/12/07,146.919998,147.580002,146.559998,146.559998,2782100,123.227076
3/12/07,148.389999,148.679993,147.559998,147.759995,1640400,124.236029
30/11/07,149.360001,149.550003,147.649994,148.75,2670800,125.068422
29/11/07,146.929993,147.990005,146.360001,147.479996,2124800,124.000607
28/11/07,144.380005,147.759995,144.380005,147.399994,2159500,123.933342
27/11/07,142.009995,143.490005,141.220001,142.979996,2121500,120.217025
26/11/07,144.660004,145.139999,140.970001,141.110001,2920600,118.64474
23/11/07,143.25,144.600006,142.960007,144.369995,1191900,121.385731
21/11/07,143.309998,144.139999,141.860001,141.860001,3401400,119.275337
20/11/07,143.940002,145.789993,142.389999,144.800003,3976100,121.74728
19/11/07,145.5,145.600006,143.470001,144.039993,3367700,121.108266
16/11/07,146.580002,146.690002,144.800003,146.199997,4581000,122.924389
15/11/07,147.009995,147.740005,144.740005,145.679993,4627600,122.487172
14/11/07,149.410004,149.649994,147.110001,147.770004,1910300,124.244445
13/11/07,145.470001,148.550003,145.460007,148.229996,2691800,124.631204
12/11/07,145.399994,146.860001,144.020004,144.020004,4495100,121.09146
9/11/07,145.919998,147.779999,145.160004,145.369995,4411600,122.226527
8/11/07,148.259995,148.639999,145.350006,147.389999,4890500,123.924939
7/11/07,150.630005,151.399994,147.880005,148.270004,2628100,124.664843
6/11/07,151.139999,152.369995,150.199997,152.350006,1752000,128.095293
5/11/07,149.960007,151.410004,149.259995,150.220001,3874400,126.304393
2/11/07,151.699997,151.830002,149.490005,151.440002,2723400,127.330165
1/11/07,153.589996,153.669998,150.860001,151.300003,3797600,127.212454
31/10/07,154.190002,155.539993,152.470001,155.130005,3686500,130.432705
30/10/07,153.740005,154.039993,153.139999,153.220001,1889300,128.826781
29/10/07,154.160004,154.699997,153.820007,154.399994,1974400,129.818915
26/10/07,153.380005,153.899994,152.190002,153.899994,2336800,129.398517
25/10/07,151.940002,152.610001,150.160004,152.229996,4294000,127.994389
24/10/07,151.509995,151.979996,149.110001,151.710007,4609800,127.557184
23/10/07,151.600006,152.210007,150.539993,152.089996,2837300,127.876678
22/10/07,148.970001,151.029999,148.949997,150.800003,3701400,126.792056
19/10/07,153.399994,153.5,150.009995,150.25,4037100,126.329616
18/10/07,153.729996,154.440002,153.369995,153.960007,2034900,129.448975
17/10/07,155.259995,155.360001,152.759995,154.630005,3296400,130.012307
16/10/07,154.75,154.789993,153.770004,154.139999,2212500,129.600312
15/10/07,156.520004,156.610001,154.210007,155.25,2130000,130.533597
12/10/07,155.809998,156.699997,155.449997,156.699997,1976500,131.752748
11/10/07,157.259995,157.789993,154.789993,155.800003,6799400,130.996037
10/10/07,156.279999,156.710007,155.690002,156.460007,2193800,131.550965
9/10/07,155.860001,156.789993,155.289993,156.789993,2505800,131.828417
8/10/07,155.669998,155.75,155.039993,155.270004,1435300,130.550416
5/10/07,155.399994,156.380005,154.910004,156.139999,2411200,131.281905
4/10/07,154.380005,154.5,153.860001,154.229996,1048700,129.675981
3/10/07,154.089996,154.669998,153.720001,154.100006,1763500,129.566686
2/10/07,154.759995,154.919998,154.089996,154.419998,3409500,129.835734
1/10/07,152.880005,155,152.880005,154.520004,1575700,129.919819
28/9/07,153.160004,153.449997,152.270004,152.970001,1747800,128.616582
27/9/07,153.130005,153.380005,152.630005,153.380005,2963000,128.961312
26/9/07,152.470001,153.039993,151.949997,152.550003,3038400,128.26345
25/9/07,151.75,152.580002,151.429993,152.380005,2004300,127.542883
24/9/07,153.350006,153.759995,152.330002,152.589996,4398600,127.718647
21/9/07,153.570007,153.830002,152.850006,152.850006,1139600,127.936277
20/9/07,153.529999,153.630005,152.350006,152.699997,1452600,127.810718
19/9/07,153.669998,154.580002,152.919998,153.449997,2618200,128.438473
18/9/07,149.199997,152.710007,148.610001,152.550003,3653500,127.685173
17/9/07,148.410004,148.850006,147.830002,148.350006,1057600,124.169753
14/9/07,148.130005,149.259995,147.960007,149.179993,2332800,124.864456
13/9/07,148.779999,149.660004,148.419998,149.110001,2122300,124.805872
12/9/07,147.449997,148.619995,147.179993,148.050003,1419900,123.918649
11/9/07,146.460007,147.899994,146.300003,147.710007,2146500,123.63407
10/9/07,146.660004,146.899994,144.529999,145.899994,2499700,122.119079
7/9/07,146.759995,147.080002,145.440002,146.399994,3926900,122.537582
6/9/07,148.190002,148.820007,147.339996,148.449997,1762600,124.253446
5/9/07,148.419998,148.559998,147.179993,148.059998,1697100,123.927014
4/9/07,147.690002,150.179993,147.600006,149.5,2689800,125.132304
31/8/07,147.899994,148.699997,147.029999,147.619995,2690500,123.55873
30/8/07,145.660004,147.389999,145.509995,146.360001,2068300,122.504107
29/8/07,144.630005,146.949997,144.149994,146.949997,1641200,122.997938
28/8/07,146.350006,146.5,143.649994,143.979996,2657700,120.512031
27/8/07,148.050003,148.110001,146.949997,147.050003,1585600,123.081643
24/8/07,146.820007,148.550003,146.479996,148.550003,1892300,124.337151
23/8/07,147.539993,147.800003,145.779999,146.699997,3067600,122.788686
22/8/07,146.410004,146.990005,145.509995,146.899994,2138500,122.956085
21/8/07,144.820007,145.990005,144.350006,144.960007,2539300,121.332305
20/8/07,145.369995,145.619995,143.470001,144.820007,3789900,121.215125
17/8/07,145.699997,146.009995,142.550003,145,5710800,121.36578
16/8/07,139.960007,142.669998,137.470001,142.550003,10293600,119.315119
15/8/07,142.889999,144.600006,140.800003,141.25,3758600,118.227009
14/8/07,145.779999,146.100006,142.960007,143.399994,3436500,120.026566
13/8/07,146.789993,147.089996,145.320007,145.470001,2194000,121.759173
10/8/07,144.470001,146.649994,143.360001,144.869995,4630500,121.256965
9/8/07,147.539993,149.080002,145.550003,145.550003,4604200,121.826135
8/8/07,148.589996,150.770004,148.119995,150.020004,2210800,125.56755
7/8/07,145.929993,149.119995,145.800003,147.880005,2785800,123.776359
6/8/07,144.550003,147,142.949997,146.369995,5936100,122.512473
3/8/07,147.479996,147.639999,143.199997,143.899994,3819100,120.445069
2/8/07,147.009995,147.960007,146.279999,147.699997,3029900,123.625692
1/8/07,145.440002,147.149994,144.190002,146.509995,4227000,122.629653
31/7/07,148.660004,149.100006,145.5,145.710007,3780700,121.960059
30/7/07,146.270004,148.009995,145.619995,147.660004,9796500,123.592217
27/7/07,148.440002,149.110001,145.259995,145.429993,3821600,121.725686
26/7/07,150.460007,150.929993,146.690002,148.429993,9264700,124.236702
25/7/07,152.25,152.649994,150.509995,151.830002,4114500,127.082528
24/7/07,153.300003,153.720001,151.059998,151.550003,2808300,126.848167
23/7/07,154.559998,154.919998,154.070007,154.350006,1452500,129.191785
20/7/07,155.100006,155.199997,153.039993,153.800003,2460900,128.73143
19/7/07,155.550003,155.75,154.979996,155.220001,2913200,129.919976
18/7/07,154.399994,154.970001,153.520004,154.720001,2777100,129.501473
17/7/07,155.199997,155.669998,154.910004,154.929993,1189100,129.677237
16/7/07,155.240005,155.740005,154.789993,155.050003,1920500,129.777686
13/7/07,154.800003,155.679993,154.660004,155.100006,1649600,129.819539
12/7/07,152.580002,155.020004,152.580002,154.839996,1604100,129.601909
11/7/07,151.020004,152.25,150.740005,152.25,3203200,127.434069
10/7/07,152.520004,152.789993,151.050003,151.050003,2852000,126.429665
9/7/07,153.410004,153.570007,152.820007,153.199997,2364900,128.229221
6/7/07,152.619995,153.380005,152.160004,153.25,1212200,128.271074
5/7/07,152.639999,152.779999,151.869995,152.5,1685100,127.64332
3/7/07,152.399994,152.699997,152.229996,152.639999,1605400,127.7605
2/7/07,151.210007,152.039993,150.949997,152.029999,1620200,127.249926
29/6/07,151.139999,151.830002,149.399994,150.509995,3761700,125.977675
28/6/07,151.259995,152.259995,151.190002,151.300003,2540100,126.080636
27/6/07,149.089996,151.410004,148.899994,151.380005,2387500,126.147303
26/6/07,151.050003,151.320007,149.229996,149.229996,3612300,124.355667
25/6/07,151.160004,152.119995,149.889999,150.779999,3600700,125.647309
22/6/07,152.320007,152.600006,150.729996,151.169998,3650400,125.972301
21/6/07,151.899994,152.960007,151.110001,152.759995,4603700,127.29727
20/6/07,154.570007,154.570007,151.850006,151.850006,4800300,126.538962
19/6/07,153.600006,154.259995,153.240005,154.050003,2510000,128.372254
18/6/07,154.179993,154.339996,153.559998,153.789993,1076300,128.155584
15/6/07,154.130005,154.529999,153.820007,153.869995,1895900,128.222251
14/6/07,152.300003,153.339996,152.25,153.059998,1493900,127.547267
13/6/07,150.630005,152.190002,150.399994,152.139999,2396500,126.780618
12/6/07,150.899994,151.720001,149.820007,149.820007,2038000,124.847333
11/6/07,151.25,152.169998,150.929993,151.520004,1813100,126.263967
8/6/07,149.649994,151.410004,149.309998,151.270004,2124900,126.055638
7/6/07,151.860001,152.279999,149.339996,149.339996,1802300,124.447332
6/6/07,153.149994,153.179993,151.979996,152.130005,1633600,126.77229
5/6/07,154.050003,154.179993,153.110001,153.779999,2086700,128.147255
