date,spx,nky,ukx,as51
2000-10-04,1434.319946,16149.08008,6334.899902,3265.5
2000-10-05,1436.280029,16099.25977,6382,3260.300049
2000-10-06,1408.98999,15994.24023,6391.200195,3244.800049
2000-10-09,1402.030029,15994.24023,6264.799805,3226.199951
2000-10-10,1387.02002,15827.71973,6247.700195,3216.899902
2000-10-11,1364.589966,15513.57031,6117.600098,3213.100098
2000-10-12,1329.780029,15550.63965,6131.899902,3180.399902
2000-10-13,1374.170044,15330.30957,6209.600098,3157.600098
2000-10-16,1374.619995,15512.32031,6285.700195,3219.399902
2000-10-17,1349.969971,15340.21973,6203.299805,3216
2000-10-18,1342.130005,14872.48047,6148.200195,3180.399902
2000-10-19,1388.76001,14811.08008,6218.899902,3147.5
2000-10-20,1396.930054,15198.73047,6276.299805,3187.800049
2000-10-23,1395.780029,15097.95996,6315.899902,3217.100098
2000-10-24,1398.130005,15148.19043,6438.399902,3209.600098
2000-10-25,1364.900024,14840.46973,6367.799805,3213.199951
2000-10-26,1364.439941,14858.42969,6302.299805,3190.300049
2000-10-27,1379.579956,14582.2002,6366.600098,3195.699951
2000-10-30,1398.660034,14464.55957,6388.399902,3213
2000-10-31,1429.400024,14539.59961,6438.399902,3203.899902
2000-11-01,1421.219971,14872.38965,6457.600098,3224.199951
2000-11-02,1428.319946,14837.78027,6392,3236
2000-11-03,1426.689941,14837.78027,6385.399902,3266.5
2000-11-06,1432.189941,15371.44043,6431,3279
2000-11-07,1431.869995,15340.33008,6466.899902,3314.300049
2000-11-08,1409.280029,15399.63965,6477.399902,3298.199951
2000-11-09,1400.140015,15060.04981,6442.200195,3279.899902
2000-11-10,1365.97998,14988.54004,6400.200195,3250.800049
2000-11-13,1351.26001,14664.63965,6274.799805,3240.800049
2000-11-14,1382.949951,14660.04004,6412.899902,3241.300049
2000-11-15,1389.810059,14799.13965,6432.299805,3267.399902
2000-11-16,1372.319946,14587.03027,6430.399902,3251.5
2000-11-17,1367.719971,14544.29981,6440.100098,3275.600098
2000-11-20,1342.619995,14531.65039,6345,3271.600098
2000-11-21,1347.349976,14408.45996,6382.200195,3249
2000-11-22,1322.359985,14301.30957,6221.399902,3234.100098
2000-11-24,1341.77002,14315.34961,6327.600098,3230.699951
2000-11-27,1348.969971,14720.38965,6374.700195,3250.5
2000-11-28,1336.089966,14658.87012,6249.799805,3251.899902
2000-11-29,1341.930054,14507.63965,6164.899902,3223.399902
2000-11-30,1314.949951,14648.50977,6142.200195,3222
2000-12-01,1315.22998,14835.33008,6170.399902,3229.399902
2000-12-04,1324.969971,14954.73047,6158.700195,3227.300049
2000-12-05,1376.540039,14695.04981,6299,3250
2000-12-06,1351.459961,14889.37012,6273.299805,3250.800049
2000-12-07,1343.550049,14720.36035,6231.399902,3252
2000-12-08,1369.890015,14696.50977,6288.299805,3232.5
2000-12-11,1380.199951,15015.7002,6370.399902,3255.899902
2000-12-12,1371.180054,15114.63965,6390.399902,3256.300049
2000-12-13,1359.98999,15168.67969,6403,3241.5
2000-12-14,1340.930054,14927.19043,6263.799805,3223.100098
2000-12-15,1312.150024,14552.29004,6175.799805,3178.100098
2000-12-18,1322.73999,14483.90039,6246.5,3184.300049
2000-12-19,1305.599976,14132.37012,6295,3203.800049
2000-12-20,1264.73999,13914.42969,6176.700195,3190.899902
2000-12-21,1274.859985,13423.20996,6115.5,3133.699951
2000-12-22,1305.949951,13427.08008,6097.5,3142.899902
2000-12-26,1315.189941,14007.84961,6097.5,3142.899902
2000-12-27,1328.920044,13981.49023,6218.200195,3172.800049
2000-12-28,1334.219971,13946.95996,6223.200195,3180.199951
2000-12-29,1320.280029,13785.69043,6222.5,3154.699951
2001-01-02,1283.27002,13785.69043,6174.700195,3205.399902
2001-01-03,1347.560059,13785.69043,6039.899902,3180.5
2001-01-04,1333.339966,13691.49023,6185.600098,3234.300049
2001-01-05,1298.349976,13867.61035,6198.100098,3240.699951
2001-01-08,1295.859985,13867.61035,6149.600098,3207.5
2001-01-09,1300.800049,13610.50977,6088.100098,3189.399902
2001-01-10,1313.27002,13432.65039,6059.899902,3184.5
2001-01-11,1326.819946,13201.07031,6114.899902,3172.399902
2001-01-12,1318.550049,13347.74023,6165.5,3188.600098
2001-01-16,1326.650024,13584.4502,6083.299805,3184.300049
2001-01-17,1329.469971,13667.62988,6197.399902,3198.399902
2001-01-18,1347.969971,13873.91992,6209.899902,3232.5
2001-01-19,1342.540039,13989.12012,6209.299805,3254.5
2001-01-22,1342.900024,14032.41992,6232,3263.899902
2001-01-23,1360.400024,13984.66016,6214.700195,3236.100098
2001-01-24,1364.300049,13893.58008,6264.399902,3245.100098
2001-01-25,1357.51001,13803.37988,6255.600098,3268.199951
2001-01-26,1354.949951,13696.05957,6294.299805,3268.199951
2001-01-29,1364.170044,13845.28027,6317,3265
2001-01-30,1373.72998,13826.65039,6334.5,3284.100098
2001-01-31,1366.01001,13843.54981,6297.5,3291.5
2001-02-01,1373.469971,13779.54981,6251.799805,3312.100098
2001-02-02,1349.469971,13703.62988,6256.399902,3304.699951
2001-02-05,1354.310059,13385.51953,6269.200195,3265.300049
2001-02-06,1352.26001,13269.84961,6293.399902,3276.300049
2001-02-07,1340.890015,13366.00977,6225.700195,3262.800049
2001-02-08,1332.530029,13138.23047,6206.100098,3277.800049
2001-02-09,1314.76001,13422.83008,6164.299805,3261.300049
2001-02-12,1330.310059,13422.83008,6241.399902,3277.100098
2001-02-13,1318.800049,13274.7002,6228.5,3286.699951
2001-02-14,1315.920044,13284.05957,6176.200195,3294.800049
2001-02-15,1326.609985,13327.38965,6197.899902,3272.199951
2001-02-16,1301.530029,13175.49023,6088.299805,3267.100098
2001-02-20,1278.939941,13248.36035,5980.100098,3250.800049
2001-02-21,1255.27002,13100.08008,5972.399902,3261.100098
2001-02-22,1252.819946,13073.36035,6003.100098,3240.300049
2001-02-23,1245.859985,13246,5943.700195,3241.399902
2001-02-26,1267.650024,13201.13965,5916.799805,3249.300049
2001-02-27,1257.939941,13059.86035,5941.200195,3250.699951
2001-02-28,1239.939941,12883.54004,5917.899902,3274.100098
2001-03-01,1241.22998,12681.66016,5908.600098,3294.899902
2001-03-02,1234.180054,12261.79981,5858.600098,3280.199951
2001-03-05,1241.410034,12322.16016,5931.299805,3288.399902
2001-03-06,1253.800049,12687.74023,6012,3280.300049
2001-03-07,1261.890015,12723.88965,6001.799805,3306.199951
2001-03-08,1264.73999,12650.55957,6003.200195,3289.399902
2001-03-09,1233.420044,12627.90039,5917.299805,3276.899902
2001-03-12,1180.160034,12171.37012,5826.5,3265.800049
2001-03-13,1197.660034,11819.7002,5720.700195,3211.399902
2001-03-14,1166.709961,11843.58984,5626,3211
2001-03-15,1173.560059,12152.83008,5729.200195,3188.399902
2001-03-16,1150.530029,12232.98047,5562.799805,3197.100098
2001-03-19,1170.810059,12190.96973,5551.600098,3161.5
2001-03-20,1142.619995,12190.96973,5646.799805,3175.100098
2001-03-21,1122.140015,13103.94043,5540.700195,3170.399902
2001-03-22,1117.579956,12853.96973,5314.799805,3135.800049
2001-03-23,1139.829956,13214.54004,5402.299805,3094.300049
2001-03-26,1152.689941,13862.30957,5576.600098,3112.399902
2001-03-27,1182.170044,13638.33008,5728.100098,3118.100098
2001-03-28,1153.290039,13765.50977,5614,3127.399902
2001-03-29,1147.949951,13072.36035,5588.399902,3125.300049
2001-03-30,1160.329956,12999.7002,5633.700195,3096.899902
2001-04-02,1145.869995,12937.86035,5618.5,3141.100098
2001-04-03,1106.459961,13124.46973,5463.100098,3138.899902
2001-04-04,1103.25,13242.78027,5535.700195,3138.899902
2001-04-05,1151.439941,13381.37988,5621.799805,3164.100098
2001-04-06,1128.430054,13383.75977,5601.5,3175.5
2001-04-09,1137.589966,12841.75977,5663.299805,3158.5
2001-04-10,1168.380005,12620.26953,5803,3169.600098
2001-04-11,1165.890015,13174.92969,5788.100098,3198.5
2001-04-12,1183.5,13352.44043,5766.600098,3216.100098
2001-04-16,1179.680054,13254.88965,5766.600098,3216.100098
2001-04-17,1191.810059,13067.08984,5761.100098,3199.800049
2001-04-18,1238.160034,13641.79004,5890.200195,3219.5
2001-04-19,1253.689941,13868.28027,5871.600098,3263.600098
2001-04-20,1242.97998,13765.66992,5879.799805,3243.699951
2001-04-23,1224.359985,13715.59961,5871.299805,3241.5
2001-04-24,1209.469971,13743.17969,5840.299805,3241.5
2001-04-25,1228.75,13827.5,5827.5,3241.5
2001-04-26,1234.52002,13973.03027,5868.299805,3253.899902
2001-04-27,1253.050049,13934.32031,5951.399902,3237.300049
2001-04-30,1249.459961,13934.32031,5967,3270.300049
2001-05-01,1266.439941,14425.45996,5928,3268.600098
2001-05-02,1267.430054,14421.63965,5904.200195,3271.5
2001-05-03,1248.579956,14421.63965,5765.799805,3288.800049
2001-05-04,1266.609985,14421.63965,5870.299805,3279.899902
2001-05-07,1263.51001,14529.41016,5870.299805,3293.899902
2001-05-08,1261.199951,14289.04981,5886.399902,3279.899902
2001-05-09,1255.540039,14084.84961,5893.700195,3286.899902
2001-05-10,1255.180054,14017.79004,5964,3325.100098
2001-05-11,1245.670044,14043.91992,5896.799805,3326.300049
2001-05-14,1248.920044,13873.01953,5690.5,3319.199951
2001-05-15,1249.439941,14054.03027,5842.899902,3326.600098
2001-05-16,1284.98999,13694.26953,5884,3316.800049
2001-05-17,1288.48999,13910.66992,5904.600098,3344.800049
2001-05-18,1291.959961,13877.76953,5915,3339.899902
2001-05-21,1312.829956,14176.83008,5941.600098,3369.199951
2001-05-22,1309.380005,14091.19043,5976.600098,3370.699951
2001-05-23,1289.050049,14067.7002,5897.5,3362
2001-05-24,1293.170044,13895.79004,5915.899902,3350.5
2001-05-25,1277.890015,13765.91992,5889.799805,3361.699951
2001-05-29,1267.930054,13773.88965,5863.899902,3348.399902
2001-05-30,1248.079956,13493.34961,5796.899902,3339.899902
2001-05-31,1255.819946,13262.13965,5796.200195,3317.199951
2001-06-01,1260.670044,13261.83984,5809.600098,3327.300049
2001-06-04,1267.109985,13312.34961,5856.5,3359.300049
2001-06-05,1283.569946,13182,5922.600098,3354.5
2001-06-06,1270.030029,13174.83984,5901.5,3355.199951
2001-06-07,1276.959961,13277.50977,5948.299805,3367.199951
2001-06-08,1264.959961,13430.21973,5950.600098,3365.399902
2001-06-11,1254.390015,13226.48047,5860.5,3365.399902
2001-06-12,1255.849976,12840.09961,5804,3335.100098
2001-06-13,1241.599976,12823.4502,5820.200195,3324.5
2001-06-14,1219.869995,12846.66016,5752.600098,3346.199951
2001-06-15,1214.359985,12790.37988,5723,3351.199951
2001-06-18,1208.430054,12697.79004,5671.600098,3322.5
2001-06-19,1212.579956,12574.25977,5680.399902,3322.699951
2001-06-20,1223.140015,12674.63965,5699.600098,3348.399902
2001-06-21,1237.040039,12962.42969,5641.399902,3347.199951
2001-06-22,1225.349976,13044.61035,5665.700195,3364.699951
2001-06-25,1218.599976,12896.46973,5661.899902,3355.600098
2001-06-26,1216.76001,12978.82031,5555.700195,3370
2001-06-27,1211.069946,12828.98047,5607.899902,3347.5
2001-06-28,1226.199951,12679.87988,5638.399902,3358.199951
2001-06-29,1224.380005,12969.04981,5642.5,3425.199951
2001-07-02,1236.719971,12751.17969,5716.700195,3377.699951
2001-07-03,1234.449951,12817.41016,5639.899902,3390.100098
2001-07-05,1219.23999,12607.29981,5549.600098,3325.300049
2001-07-06,1190.589966,12306.08008,5479.200195,3302.199951
2001-07-09,1198.780029,12239.67969,5468.899902,3289.800049
2001-07-10,1181.52002,12300.41016,5467.899902,3304.199951
2001-07-11,1180.180054,12005.11035,5391.899902,3323.899902
2001-07-12,1208.140015,12407.9502,5481.600098,3337.800049
2001-07-13,1215.680054,12355.15039,5537,3342.100098
2001-07-16,1202.449951,12343.37012,5517.100098,3365.300049
2001-07-17,1214.439941,12128.57031,5427.799805,3347.5
2001-07-18,1207.709961,11892.58008,5404.600098,3339.600098
2001-07-19,1215.02002,11908.38965,5437.399902,3339
2001-07-20,1210.849976,11908.38965,5387.100098,3328.100098
2001-07-23,1191.030029,11609.62988,5405.299805,3317.300049
2001-07-24,1171.650024,11883.25,5320.200195,3298
2001-07-25,1190.48999,11891.61035,5275.700195,3265.100098
2001-07-26,1202.930054,11858.55957,5286.100098,3231.899902
2001-07-27,1205.819946,11798.08008,5403.100098,3240.5
2001-07-30,1204.52002,11579.26953,5446.700195,3263.199951
2001-07-31,1211.22998,11860.76953,5529.100098,3270.800049
2001-08-01,1215.930054,11959.33008,5546.899902,3317
2001-08-02,1220.75,12399.2002,5584.5,3346.100098
2001-08-03,1214.349976,12241.96973,5547.600098,3348.399902
2001-08-06,1200.47998,12243.90039,5526.399902,3347.899902
2001-08-07,1204.400024,12319.45996,5536.799805,3348.100098
2001-08-08,1183.530029,12163.66992,5476.5,3344.100098
2001-08-09,1183.430054,11754.55957,5402.899902,3358.199951
2001-08-10,1190.160034,11735.05957,5427.200195,3343.899902
2001-08-13,1191.290039,11477.55957,5431.100098,3327.199951
2001-08-14,1186.72998,11917.9502,5507.799805,3315.5
2001-08-15,1178.02002,11755.40039,5461.600098,3307.800049
2001-08-16,1181.660034,11515.01953,5389.799805,3273.5
2001-08-17,1161.969971,11445.54004,5342.100098,3275.399902
2001-08-20,1171.410034,11257.94043,5357.5,3237
2001-08-21,1157.26001,11280.37988,5430.299805,3263.5
2001-08-22,1165.310059,11396.42969,5408.700195,3255.100098
2001-08-23,1162.089966,11126.91992,5396.5,3264.199951
2001-08-24,1184.930054,11166.30957,5471.899902,3288.199951
2001-08-27,1179.209961,11275.00977,5471.899902,3308.100098
2001-08-28,1161.51001,11189.40039,5434.700195,3310.100098
2001-08-29,1148.560059,10979.75977,5417.600098,3288.399902
2001-08-30,1129.030029,10938.4502,5332.700195,3264.899902
2001-08-31,1133.579956,10713.50977,5345,3217.800049
2001-09-04,1132.939941,10772.58984,5379.600098,3228.199951
2001-09-05,1131.73999,10598.79004,5316.100098,3231.100098
2001-09-06,1106.400024,10650.33008,5204.299805,3208.399902
2001-09-07,1085.780029,10516.79004,5070.299805,3178.699951
2001-09-10,1092.540039,10195.69043,5033.700195,3183.5
2001-09-17,1038.77002,9504.410156,4898.899902,2895.399902
2001-09-18,1032.73999,9679.879883,4848.700195,2948.5
2001-09-19,1016.099976,9939.599609,4721.700195,2974.100098
2001-09-20,984.539978,9785.160156,4556.899902,2924.899902
2001-09-21,965.799988,9554.990234,4433.700195,2884.5
2001-09-24,1003.450012,9554.990234,4613.899902,2867.399902
2001-09-25,1012.27002,9693.969727,4663.399902,2904.5
2001-09-26,1007.039978,9641.700195,4696.100098,2932.100098
2001-09-27,1018.609985,9696.530273,4763.600098,2941.600098
2001-09-28,1040.939941,9774.679688,4903.399902,2988
2001-10-01,1038.550049,9972.280273,4785.600098,3034.800049
2001-10-02,1051.329956,10136.55957,4832.299805,3074.199951
2001-10-03,1072.280029,9924.230469,4881.799805,3061.5
2001-10-04,1069.630005,10205.48047,5016.200195,3067.5
2001-10-05,1071.380005,10205.87012,5036,3114.199951
2001-10-08,1062.439941,10205.87012,5032.700195,3075.800049
2001-10-09,1056.75,10011.76953,5009.799805,3087.699951
2001-10-10,1080.98999,9964.879883,5153.100098,3073.699951
2001-10-11,1097.430054,10347.00977,5164.899902,3133.100098
2001-10-12,1091.650024,10632.34961,5145.5,3159
2001-10-15,1089.97998,10452.54004,5067.299805,3133.899902
2001-10-16,1097.540039,10637.82031,5082.600098,3145.800049
2001-10-17,1077.089966,10755.4502,5203.399902,3170
2001-10-18,1068.609985,10474.84961,5116,3134.100098
2001-10-19,1073.47998,10538.79004,5017.700195,3111.399902
2001-10-22,1089.900024,10538.79004,5070.399902,3111.399902
2001-10-23,1084.780029,10861.55957,5193.299805,3149.300049
2001-10-24,1085.199951,10802.15039,5167.600098,3182.100098
2001-10-25,1100.089966,10880.09961,5086.600098,3189.100098
2001-10-26,1104.609985,10795.16016,5188.700195,3209.800049
2001-10-29,1078.300049,10612.30957,5085.899902,3189.800049
2001-10-30,1059.790039,10512.82031,5003.600098,3187.399902
2001-10-31,1059.780029,10366.33984,5039.700195,3185.300049
2001-11-01,1084.099976,10347.28027,5071.200195,3185.699951
2001-11-02,1087.199951,10383.78027,5129.5,3176.899902
2001-11-05,1102.839966,10447.54004,5209.100098,3164.199951
2001-11-06,1118.859985,10633.71973,5214.100098,3219.300049
2001-11-07,1115.800049,10284.98047,5216.299805,3190.399902
2001-11-08,1118.540039,10431.79004,5278.100098,3205.300049
2001-11-09,1120.310059,10215.70996,5244.200195,3221.399902
2001-11-12,1118.329956,10081.55957,5146.200195,3238.699951
2001-11-13,1139.089966,10030.55957,5277.100098,3224.899902
2001-11-14,1141.209961,10086.75977,5240.799805,3267
2001-11-15,1142.23999,10489.88965,5238.200195,3276
2001-11-16,1138.650024,10649.08984,5291,3257.5
2001-11-19,1151.060059,10727.94043,5338,3267.300049
2001-11-20,1142.660034,10575.62012,5298.700195,3288.300049
2001-11-21,1137.030029,10661.08008,5313.799805,3272.5
2001-11-23,1150.339966,10661.08008,5293.200195,3270.600098
2001-11-26,1157.420044,11064.29981,5302.5,3284.699951
2001-11-27,1149.5,10948.88965,5266,3291.399902
2001-11-28,1128.52002,10624.80957,5205.200195,3290.699951
2001-11-29,1140.199951,10655.95996,5208.5,3267.5
2001-11-30,1139.449951,10697.44043,5203.600098,3276.899902
2001-12-03,1129.900024,10370.62012,5164.600098,3268.600098
2001-12-04,1144.800049,10452.65039,5212.100098,3263.199951
2001-12-05,1170.349976,10713.80957,5333.5,3286.300049
2001-12-06,1167.099976,10857.28027,5369.799805,3293.100098
2001-12-07,1158.310059,10796.88965,5264.700195,3312.699951
2001-12-10,1139.930054,10571.00977,5185,3301.600098
2001-12-11,1136.76001,10473.91016,5160.799805,3300.199951
2001-12-12,1137.069946,10801.51953,5120,3265.300049
2001-12-13,1119.380005,10433.4502,5074.899902,3259
2001-12-14,1123.089966,10511.65039,5061,3237.699951
2001-12-17,1134.359985,10323.34961,5136.299805,3236
2001-12-18,1142.920044,10432.16992,5151.100098,3264.399902
2001-12-19,1149.560059,10471.92969,5120.600098,3267.699951
2001-12-20,1139.930054,10434.51953,5080.200195,3286.100098
2001-12-21,1144.890015,10335.4502,5159.200195,3314.100098
2001-12-24,1144.650024,10335.4502,5177.399902,3328.699951
2001-12-26,1149.369995,10192.57031,5177.399902,3328.699951
2001-12-27,1157.130005,10457.61035,5213.200195,3354.699951
2001-12-28,1161.02002,10542.62012,5242.399902,3363.800049
2001-12-31,1148.079956,10542.62012,5217.399902,3359.899902
2002-01-02,1154.670044,10542.62012,5218.299805,3384.5
2002-01-03,1165.27002,10542.62012,5318.799805,3358.5
2002-01-04,1172.51001,10871.49023,5323.799805,3374.300049
2002-01-07,1164.890015,10942.36035,5293.600098,3385.300049
2002-01-08,1160.709961,10695.59961,5250.399902,3364.199951
2002-01-09,1155.140015,10663.98047,5228.5,3354.899902
2002-01-10,1156.550049,10538.42969,5190.700195,3351.800049
2002-01-11,1145.599976,10441.58984,5198.600098,3360.100098
2002-01-14,1138.410034,10441.58984,5113.5,3350.399902
2002-01-15,1146.189941,10208.04981,5166,3348.699951
2002-01-16,1127.569946,10177.58008,5127.600098,3367.199951
2002-01-17,1138.880005,10128.17969,5138.5,3336.199951
2002-01-18,1127.579956,10293.32031,5126.799805,3331.199951
2002-01-22,1119.310059,10050.98047,5149.200195,3362.600098
2002-01-23,1128.180054,10040.91016,5180.700195,3363.699951
2002-01-24,1132.150024,10074.04981,5233.100098,3371.899902
2002-01-25,1133.280029,10144.13965,5193.100098,3382.699951
2002-01-28,1133.060059,10220.84961,5223.600098,3382.699951
2002-01-29,1100.640015,10026.03027,5131.399902,3392.699951
2002-01-30,1113.569946,9919.480469,5089.299805,3374.199951
2002-01-31,1130.199951,9997.799805,5164.799805,3404
2002-02-01,1122.199951,9791.429688,5189.700195,3386
2002-02-04,1094.439941,9631.929688,5167.299805,3405.699951
2002-02-05,1090.02002,9475.599609,5093.399902,3393.300049
2002-02-06,1083.51001,9420.849609,5073.799805,3368.600098
2002-02-07,1080.170044,9583.269531,5127,3358.800049
2002-02-08,1096.219971,9686.05957,5128.100098,3393.899902
2002-02-11,1111.939941,9686.05957,5161.799805,3418.800049
2002-02-12,1107.5,9877.990234,5135.700195,3423.100098
2002-02-13,1118.51001,9968.349609,5153.899902,3415
2002-02-14,1116.47998,10081.08984,5208.799805,3424.399902
2002-02-15,1104.180054,10048.09961,5182.5,3420.399902
2002-02-19,1083.339966,9847.160156,5092.5,3414.100098
2002-02-20,1097.97998,9834.129883,5024.200195,3382.600098
2002-02-21,1080.949951,10295.41992,5073.299805,3379.699951
2002-02-22,1089.839966,10356.78027,5050.799805,3366.699951
2002-02-25,1109.430054,10296.46973,5100.700195,3367.899902
2002-02-26,1109.380005,10202.62988,5139,3380.100098
2002-02-27,1109.890015,10573.08984,5178.399902,3358.600098
2002-02-28,1106.72998,10587.83008,5101,3358.600098
2002-03-01,1131.780029,10812,5169,3362.100098
2002-03-04,1153.839966,11450.21973,5242,3369.600098
2002-03-05,1146.140015,11348.4502,5214,3381.699951
2002-03-06,1162.77002,11358.53027,5245.5,3396.5
2002-03-07,1157.540039,11648.33984,5282.100098,3440
2002-03-08,1164.310059,11885.79004,5285.700195,3428.100098
2002-03-11,1168.26001,11919.29981,5258.899902,3422.100098
2002-03-12,1165.579956,11607.33008,5252.5,3407.899902
2002-03-13,1154.089966,11415.30957,5272,3396
2002-03-14,1153.040039,11568.82031,5261.399902,3398
2002-03-15,1166.160034,11648.00977,5292.700195,3356.699951
2002-03-18,1165.550049,11498.37988,5299.899902,3400
2002-03-19,1170.290039,11792.82031,5316.100098,3405.600098
2002-03-20,1151.849976,11526.78027,5266.899902,3411.800049
2002-03-21,1153.589966,11526.78027,5253.299805,3383.899902
2002-03-22,1148.699951,11345.08008,5250.5,3381.600098
2002-03-25,1131.869995,11261.08984,5203.600098,3373.199951
2002-03-26,1138.48999,11207.91992,5195.5,3335.300049
2002-03-27,1144.579956,11323.67969,5214.700195,3360.399902
2002-03-28,1147.390015,11333.11035,5271.799805,3363.300049
2002-04-01,1146.540039,11028.7002,5271.799805,3363.300049
2002-04-02,1136.76001,11204.49023,5251.399902,3338.5
2002-04-03,1125.400024,11400.70996,5247.799805,3329
2002-04-04,1126.339966,11379.2002,5209.5,3322.899902
2002-04-05,1122.72998,11335.49023,5233.600098,3340.199951
2002-04-08,1125.290039,11352.88965,5178.600098,3340.300049
2002-04-09,1117.800049,11114.49023,5179.600098,3315.100098
2002-04-10,1130.469971,11218.58008,5229.100098,3327.199951
2002-04-11,1103.689941,11147.26953,5137.399902,3319.800049
2002-04-12,1111.01001,10962.98047,5161,3307.699951
2002-04-15,1102.550049,11137.29981,5201.399902,3319.600098
2002-04-16,1128.369995,11346.66016,5259.899902,3336.899902
2002-04-17,1126.069946,11543.70996,5263.899902,3350.600098
2002-04-18,1124.469971,11575.73047,5229.399902,3356
2002-04-19,1125.170044,11512.00977,5243.600098,3355
2002-04-22,1107.829956,11721.63965,5221.5,3362.100098
2002-04-23,1100.959961,11736.83008,5191,3351.5
2002-04-24,1093.140015,11672.87988,5218.200195,3324.100098
2002-04-25,1091.47998,11648.71973,5197.5,3324.100098
2002-04-26,1076.319946,11541.38965,5159,3329.199951
2002-04-29,1065.449951,11541.38965,5153.899902,3304.199951
2002-04-30,1076.920044,11492.54004,5165.600098,3299.5
2002-05-01,1086.459961,11552.79004,5125.5,3308.800049
2002-05-02,1084.560059,11551.00977,5174.100098,3311.300049
2002-05-03,1073.430054,11551.00977,5203.100098,3314.5
2002-05-06,1052.670044,11551.00977,5203.100098,3293.5
2002-05-07,1049.48999,11316.04004,5119.899902,3273.699951
2002-05-08,1088.849976,11520.75,5209.100098,3287.399902
2002-05-09,1073.01001,11633.29981,5197.600098,3285.5
2002-05-10,1054.98999,11531.11035,5171.200195,3279.100098
2002-05-13,1074.560059,11336.9502,5204.799805,3252.199951
2002-05-14,1097.280029,11356.19043,5239.5,3263.100098
2002-05-15,1091.069946,11642.96973,5259.100098,3324.699951
2002-05-16,1098.22998,11738.69043,5248.5,3343.199951
2002-05-17,1106.589966,11847.32031,5218,3361.800049
2002-05-20,1091.880005,11856.54004,5208.100098,3344.800049
2002-05-21,1079.880005,11801.16016,5197.200195,3328.600098
2002-05-22,1086.02002,11961.98047,5151.899902,3340.899902
2002-05-23,1097.079956,11979.84961,5175.299805,3324.800049
2002-05-24,1083.819946,11976.28027,5169.100098,3338.300049
2002-05-28,1074.550049,11936.08008,5074.200195,3335.699951
2002-05-29,1067.660034,11853,5083,3333.199951
2002-05-30,1064.660034,11770.03027,5040.799805,3338.5
2002-05-31,1067.140015,11763.7002,5085.100098,3325.100098
2002-06-03,1040.680054,11901.38965,5085.100098,3328.199951
2002-06-04,1040.689941,11653.07031,5085.100098,3301.100098
2002-06-05,1049.900024,11663.87012,4989.200195,3303.600098
2002-06-06,1029.150024,11574.94043,4957.600098,3298.800049
2002-06-07,1027.530029,11438.53027,4920.399902,3295.699951
2002-06-10,1030.73999,11370.20996,4928.200195,3295.699951
2002-06-11,1013.599976,11449.44043,4934.799805,3277.800049
2002-06-12,1020.26001,11327.05957,4851.700195,3277.199951
2002-06-13,1009.559998,11144.83984,4771.899902,3264.699951
2002-06-14,1007.27002,10920.62988,4630.799805,3246.399902
2002-06-17,1036.170044,10664.11035,4756.799805,3251.199951
2002-06-18,1037.140015,10839.92969,4702,3261.699951
2002-06-19,1019.98999,10476.17969,4652.399902,3230.699951
2002-06-20,1006.289978,10612.98047,4580.299805,3230.699951
2002-06-21,989.140015,10354.34961,4605.399902,3204.5
2002-06-24,992.719971,10471.32031,4541.899902,3186.399902
2002-06-25,976.140015,10496.66992,4631,3176.699951
2002-06-26,973.530029,10074.55957,4531,3129.699951
2002-06-27,990.640015,10261.59961,4540.700195,3160.899902
2002-06-28,989.820007,10621.83984,4656.399902,3163.199951
2002-07-01,968.650024,10595.44043,4685.799805,3175.699951
2002-07-02,948.090027,10622.32031,4546.799805,3159.199951
2002-07-03,953.98999,10812.29981,4392.600098,3132.899902
2002-07-05,989.030029,10826.08984,4615.700195,3164.300049
2002-07-08,976.97998,10769.2002,4601.299805,3181.100098
2002-07-09,952.830017,10960.25,4542.899902,3205.399902
2002-07-10,920.469971,10752.66016,4420.100098,3175.199951
2002-07-11,927.369995,10485.74023,4230.100098,3142.100098
2002-07-12,921.390015,10601.4502,4224.100098,3146
2002-07-15,917.929993,10375.15039,3994.5,3135.300049
2002-07-16,900.940002,10250.41992,4021.899902,3106.899902
2002-07-17,906.039978,10296.01953,4190.600098,3072.5
2002-07-18,881.559998,10498.25977,4297.299805,3099.5
2002-07-19,847.75,10202.36035,4098.299805,3058
2002-07-22,819.849976,10189.00977,3895.5,3034.600098
2002-07-23,797.700012,10215.62988,3858,3034.600098
2002-07-24,843.429993,9947.719727,3777.100098,2965.100098
2002-07-25,838.679993,9929.910156,3965.899902,2990.600098
2002-07-26,852.840027,9591.030273,4016.699951,2941.100098
2002-07-29,898.960022,9666.669922,4202.700195,2984.199951
2002-07-30,902.780029,10003.71973,4180.899902,3030.5
2002-07-31,911.619995,9877.94043,4246.200195,3032.600098
2002-08-01,884.659973,9793.509766,4044.5,3024.100098
2002-08-02,864.23999,9709.660156,4075.600098,3002.800049
2002-08-05,834.599976,9704.929688,3996.399902,2960.5
2002-08-06,859.570007,9501.019531,4131,2937.800049
2002-08-07,876.77002,9834.400391,4094.399902,2999.399902
2002-08-08,905.460022,9799.570312,4240.5,3024.199951
2002-08-09,908.640015,9999.790039,4322.399902,3052.800049
2002-08-12,903.799988,9747.820312,4221.600098,3052.100098
2002-08-13,884.210022,9688.610352,4271.700195,3058.300049
